city_code,city_name_fr,province_code,province_name_fr,region_code,region_name_fr
095810311,Tafraout El Mouloud,581,Tiznit,09,Souss-Massa
095810313,Tighmi,581,Tiznit,09,Souss-Massa
095810315,Tizoughrane,581,Tiznit,09,Souss-Massa
095810317,Tnine Aday,581,Tiznit,09,Souss-Massa
095810901,Afella Ighir,581,Tiznit,09,Souss-Massa
095810903,Ait Ouafqa,581,Tiznit,09,Souss-Massa
095810905,Ammelne,581,Tiznit,09,Souss-Massa
095810907,Irigh N'Tahala,581,Tiznit,09,Souss-Massa
095810909,Tarsouat,581,Tiznit,09,Souss-Massa
095810911,Tassrirt,581,Tiznit,09,Souss-Massa
095811101,Arbaa Rasmouka,581,Tiznit,09,Souss-Massa
095811103,Arbaa Sahel,581,Tiznit,09,Souss-Massa
095811105,Bounaamane,581,Tiznit,09,Souss-Massa
095811107,El Maader El Kabir,581,Tiznit,09,Souss-Massa
095811109,Ouijjane,581,Tiznit,09,Souss-Massa
095811111,Reggada,581,Tiznit,09,Souss-Massa
095811113,Sidi Bouabdelli,581,Tiznit,09,Souss-Massa
095811115,Tnine Aglou,581,Tiznit,09,Souss-Massa
100710301,Aouint Lahna,071,Assa-Zag,10,Guelmim-Oued Noun
100710303,Aouint Yghomane,071,Assa-Zag,10,Guelmim-Oued Noun
100710305,Touizgui,071,Assa-Zag,10,Guelmim-Oued Noun
100710501,Al Mahbass,071,Assa-Zag,10,Guelmim-Oued Noun
100710503,Labouirat,071,Assa-Zag,10,Guelmim-Oued Noun
102610301,Adaya,261,Guelmim,10,Guelmim-Oued Noun
102610303,Ait Boufoulen,261,Guelmim,10,Guelmim-Oued Noun
102610305,Amtdi,261,Guelmim,10,Guelmim-Oued Noun
102610307,Ifrane Atlas Saghir,261,Guelmim,10,Guelmim-Oued Noun
102610309,Tagante,261,Guelmim,10,Guelmim-Oued Noun
102610311,Taghjijt,261,Guelmim,10,Guelmim-Oued Noun
102610313,Timoulay,261,Guelmim,10,Guelmim-Oued Noun
102610503,Aferkat,261,Guelmim,10,Guelmim-Oued Noun
102610505,Asrir,261,Guelmim,10,Guelmim-Oued Noun
102610509,Fask,261,Guelmim,10,Guelmim-Oued Noun
102610521,Tiglit,261,Guelmim,10,Guelmim-Oued Noun
102610701,Abaynou,261,Guelmim,10,Guelmim-Oued Noun
102610707,Echatea El Abied,261,Guelmim,10,Guelmim-Oued Noun
102610711,Labyar,261,Guelmim,10,Guelmim-Oued Noun
102610713,Laqsabi Tagoust,261,Guelmim,10,Guelmim-Oued Noun
102610715,Rass Oumlil,261,Guelmim,10,Guelmim-Oued Noun
102610717,Taliouine Assaka,261,Guelmim,10,Guelmim-Oued Noun
102610719,Targa Wassay,261,Guelmim,10,Guelmim-Oued Noun
104730501,Arbaa Ait Abdellah,473,Sidi Ifni,10,Guelmim-Oued Noun
104730503,Imi-N'Fast,473,Sidi Ifni,10,Guelmim-Oued Noun
104730505,Mesti,473,Sidi Ifni,10,Guelmim-Oued Noun
104730507,Mirleft,473,Sidi Ifni,10,Guelmim-Oued Noun
104730509,Sbouya,473,Sidi Ifni,10,Guelmim-Oued Noun
104730511,Tangarfa,473,Sidi Ifni,10,Guelmim-Oued Noun
104730513,Tioughza,473,Sidi Ifni,10,Guelmim-Oued Noun
104730515,Tnine Amellou,473,Sidi Ifni,10,Guelmim-Oued Noun
104730701,Ait Erkha,473,Sidi Ifni,10,Guelmim-Oued Noun
104730703,Anfeg,473,Sidi Ifni,10,Guelmim-Oued Noun
104730705,Boutrouch,473,Sidi Ifni,10,Guelmim-Oued Noun
104730707,Ibdar,473,Sidi Ifni,10,Guelmim-Oued Noun
104730709,Sebt Ennabour,473,Sidi Ifni,10,Guelmim-Oued Noun
104730711,Sidi Abdellah  Ou Belaid,473,Sidi Ifni,10,Guelmim-Oued Noun
104730713,Sidi H'Saine Ou Ali,473,Sidi Ifni,10,Guelmim-Oued Noun
104730715,Sidi M'Bark,473,Sidi Ifni,10,Guelmim-Oued Noun
104730717,Tighirt,473,Sidi Ifni,10,Guelmim-Oued Noun
105210301,Msied,521,Tan-Tan,10,Guelmim-Oued Noun
105210303,Tilemzoun,521,Tan-Tan,10,Guelmim-Oued Noun
105210501,Abteh,521,Tan-Tan,10,Guelmim-Oued Noun
105210503,Ben Khlil,521,Tan-Tan,10,Guelmim-Oued Noun
105210505,Chbika,521,Tan-Tan,10,Guelmim-Oued Noun
111210301,Gueltat Zemmour,121,Boujdour,11,Laayoune-Sakia El Hamra
111210303,Jraifia,121,Boujdour,11,Laayoune-Sakia El Hamra
111210305,Lamssid,121,Boujdour,11,Laayoune-Sakia El Hamra
112210301,Amgala,221,Es-Semara,11,Laayoune-Sakia El Hamra
112210303,Haouza,221,Es-Semara,11,Laayoune-Sakia El Hamra
112210305,Jdiriya,221,Es-Semara,11,Laayoune-Sakia El Hamra
112210307,Sidi Ahmed Laaroussi,221,Es-Semara,11,Laayoune-Sakia El Hamra
112210309,Tifariti,221,Es-Semara,11,Laayoune-Sakia El Hamra
113210301,Boukraa,321,Laâyoune,11,Laayoune-Sakia El Hamra
113210303,Dcheira,321,Laâyoune,11,Laayoune-Sakia El Hamra
113210305,Foum El Oued,321,Laâyoune,11,Laayoune-Sakia El Hamra
115370303,Daoura,537,Tarfaya,11,Laayoune-Sakia El Hamra
115370305,El Hagounia,537,Tarfaya,11,Laayoune-Sakia El Hamra
115370501,Akhfennir,537,Tarfaya,11,Laayoune-Sakia El Hamra
115370507,Tah,537,Tarfaya,11,Laayoune-Sakia El Hamra
120660303,Aghouinite,066,Aousserd,12,Dakhla-Oued Ed-Dahab
120660305,Aousserd,066,Aousserd,12,Dakhla-Oued Ed-Dahab
120660307,Tichla,066,Aousserd,12,Dakhla-Oued Ed-Dahab
120660309,Zoug,066,Aousserd,12,Dakhla-Oued Ed-Dahab
120660503,Bir Gandouz,066,Aousserd,12,Dakhla-Oued Ed-Dahab
123910501,Bir Anzarane,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
123910503,Gleibat El Foula,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
123910505,Mijik,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
123910507,Oum Dreyga,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
123910901,El Argoub,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
123910903,Imlili,391,Oued Ed-Dahab,12,Dakhla-Oued Ed-Dahab
